cell1,cell2,cell1_x,cell1_y,cell2_x,cell2_y,distance,morphology,match_score
e20c63328df69b0600c89073b4e6285d,706df831557584aab3930790e925f9cc,945.769775390625,1149.9879150390625,944,1150.5,1.842372367487157,0.959583014430851,0.97712773218558
cf8471501384fe131f3d0e03c1fc1535,5e34522661c7e9ecdbc7874e9bf2b0ad,807.66796875,1039.9276123046875,805,1040.5,2.7286782376677756,0.9686087733066328,0.9746653422722611
2bee2ba9507435632639306b28b2d452,29c174931eaf2395316c23d4f3be72ef,651.0301513671875,1081.7347412109375,649,1083.5,2.6902886770857286,0.967215801983444,0.9744713899786999
ec9b3a966ad4db01acef5c104761403c,30e954bdefbe23e4ce909a7214a62aad,1040.9124755859375,1147.2088623046875,1039,1147,1.9238467530253958,0.9511375951198127,0.9741188391432956
d4ba856e0410e5d0d882d5445542a2dc,6413021803974c603cf0a225240e49fb,840.7103271484375,1097.070556640625,838.5,1098,2.3977929563259077,0.9589701592532556,0.9737039221974089
284a6caab9706150baeb3068397d217f,7fac5bc095dc04df19d49e959fe7ac97,922.2387084960938,1139.1199951171875,920,1140.5,2.629872469734736,0.9587207151204378,0.972275291796012
7387b267a4e92629c09238c7e20a242d,b17a9e1bf13b3be355bb859e3422cb42,643.684814453125,1097.466064453125,642,1100,3.0429310043403217,0.966558853114767,0.9722172250757781
f01fa7782e7b5eccdf159a3f0c61c692,8594153fa1dd4168d19c43d37ead38b2,861.5570678710938,1092.160400390625,859.5,1093,2.2218136128732366,0.9427640971510539,0.9698686497368889
6df2cf19616113d8d9b00f0b0ebb83ff,35089f5e5bf26af913b265bd9066f6f9,701.275146484375,1095.8753662109375,699.5,1097.5,2.406362397801399,0.9442786252216754,0.9692464735793278
9f73436d8a4b7c019c120b0dd74bdfe5,c6fd4567ecd9feb95087429969e521a9,747.402099609375,1142.4945068359375,745.5,1144.5,2.7640524154013333,0.9467796759322339,0.9679102636898291
a808b2edcdaf4d4560fffd67f6fbe61f,9999177e298eedc63a6b4caa77d5784e,1291.1802978515625,1090.7664794921875,1288,1088.5,3.9052815152251905,0.9682816588692412,0.9677036888219587
4b465ede34be99fb5790ecd2332dfc56,1f50a439b3b711246a5a7d383ac1e63b,709.1572875976562,1139.242431640625,707.5,1142,3.2172636568940622,0.953438628706083,0.9672642172799428
43c415387af506caff17f708f19dc916,74ea591195a2ca534ef0e88e90e743f9,1120.0528564453125,1005.5391235351562,1117,1004.5,3.224858166958928,0.952098921174849,0.966818003711861
910c574dd4ebb339a85bc218731eba19,6b96f6a6413d2707107838812b75394a,2175.966064453125,49.95270919799805,2180.5,51.5,4.790686836892655,0.9813100410491895,0.9664473390995496
422633798d988bb8c068c5f697e6369f,63c1024bdcac895ac79b11ac77f2e656,822.20654296875,1109.82470703125,820,1111,2.500029086897441,0.9358408910956616,0.9661687643217967
87bfed034b4ab6e65f663791f294f8f6,83f9fc4eb3b7cd51b94920487f188b5b,744.723388671875,917.0548095703125,740.5,917,4.22374430602989,0.9684988725179251,0.9659111533035365
b6eb11556bb06865a8419998646abc3d,eeb6c3838bd90b6ae431a272f07925d0,795.6723022460938,947.55908203125,792,948,3.6986771205164457,0.9579622805044068,0.965813067614976
7e03f14f2fe21c59d1c6838937648867,37e19c95b687796b25540f94fd4ae0fd,764.9476928710938,1130.77685546875,763,1132.5,2.600525830613147,0.9359227462301624,0.9656070898571386
55fafce2700f402fe470e0ee3020fac2,c65bbeadeea68602ddd7b1da6443874a,1267.09814453125,1113.7076416015625,1264,1112.5,3.3251913891291616,0.9497868972264369,0.965539119398011
1e7ef10c53822f888610cc1b7638efdb,dc1a74b659cf926bd5a9399738c48430,394.5566711425781,1017.2295532226562,393,1021,4.079153582168408,0.9642895582263685,0.9654918049052614
037c1c9f0c119d35c4655a36d9d1dfec,ae4ca88c42eeb3f2d769b7a2043d5354,1109.1884765625,1090.9842529296875,1105.5,1091,3.688510176525916,0.9562678548652067,0.9653640470964941
445c5809a695976585147c10225a1d5a,4998ee177be7f7a56367a02eb91b7095,1392.4052734375,1124.479736328125,1389.5,1122,3.8196473664025485,0.958373772011133,0.965230855299325
4810b88d5081e604fbb2e4206a978179,9a1fa97f04ac87622f79e2d444b411a3,886.9708862304688,937.0032348632812,882.5,936.5,4.499118692968298,0.9711572045021801,0.9651023023083389
a7b0fa930915b109d6c5868ae3dede44,a629acab8e2961da3a03cbe5bad66b55,956.5960083007812,982.071044921875,953,981.5,3.641066876903922,0.9542767216829654,0.96504345972295
28b07bf1d21ea659c39809e9fb4df013,3c234187343af9b3131c7f060bad840f,866.2174682617188,909.1185302734375,862.5,908.5,3.7685739976873074,0.9556505351621418,0.9647118122287999
4a315da01b8daf8a35f204560cf7c802,24a73d0372c49af542bfbf4dea136356,759.4655151367188,1003.338134765625,756.5,1004.5,3.1849977784854575,0.9441929759386933,0.9646787390737761
eda8333287b82bdd2f0e287cd9162181,62e6d5dc4552313581af1124fe3b168c,717.4513549804688,854.1878051757812,713,854.5,4.462289409082844,0.9677294236288885,0.9642888055356832
51fa11ec147152e26cd06b2d105b4f78,a5a124a310ddf1a5e6f5c5b68f84fd8d,627.5928344726562,758.3578491210938,626.5,762,3.8025715258681765,0.9545901916321325,0.9641953902554088
bc3c025917f51122a664cc34c1e4dde5,b13d33101d004cd778290560957a4930,1336.2850341796875,1136.9346923828125,1334,1135,2.9940634292634543,0.9382354592756357,0.9640052677786539
1be9d515f0198b6334f078cac6560bd5,66e5d9783e18535375cb0515568ff2ba,1238.4049072265625,982.8390502929688,1235,980.5,4.130925985119405,0.9600145941459786,0.9639073099972636
85becd06c377f19bca8be926daa39af8,69f35ddb7badc604734d33395c64b209,753.349365234375,1082.6082763671875,751.5,1084,2.31452942090692,0.9246788306035721,0.9639022275591145
18314e8d927b8442b9dc8cb02c9fb57d,a4dd52ce9f358931cb3cc3780c63ee46,961.9956665039062,1002.6954956054688,958.5,1002,3.5641827175046017,0.9486304740314085,0.9637980763573123
734f74b0848dd91eef1cdb210036fc0c,a57ddeb02960d6ca09ae04b13062dd7f,523.2901611328125,1142.6151123046875,522,1146.5,4.093515378474899,0.9589168397375916,0.9637962122135071
e316fd19b7c29f8a09bba58c3eac0a0d,3ae4e6aed7c388bff150f16b7bd9b628,592.6736450195312,1088.8250732421875,590.5,1091.5,3.446732631144212,0.9462855230761573,0.9637797165745059
01b5b4eff091619e018894e06b24481d,4fc5ec359b34d735374a6971fb29904a,1507.5531005859375,1108.8790283203125,1505,1105.5,4.2351097968515905,0.9611691393760429,0.9636459346645119
7dcf7ecbe076c0851ab05340c2235c8b,ebf8936cec667dee1161946818dcbdb5,717.0110473632812,1088.71044921875,715,1090.5,2.691988762241208,0.9306389843423316,0.963488427522959
9d4ef86c6434618536a70c32dd59bde7,46419ee830e160b9b6189a6592f99b3c,1345.021484375,1071.955078125,1341.5,1069,4.59710114400615,0.9671882168126794,0.9633400417037679
0cd403687e5568dc5e358be917cc0f9c,2f2454fbe11049caaf616b88d8ea1bca,1443.787109375,1106.772216796875,1440.5,1104,4.300031861752744,0.9613148583553982,0.9633109383130618
12913efd7afd1bb1bd8a9707f618dc5b,ddbfa5d2e3c53627135c9ed4b3037bf8,616.2350463867188,937.2288208007812,612.5,938.5,3.945436359576367,0.9543827435239969,0.963299777626337
ffbb53cd7961feb66a447555da848cbf,aea8033311d3b53347b0794e10c93a2d,877.1489868164062,1151.576904296875,875,1153,2.5774688586558536,0.9270472528782616,0.9630789408546527
b93130b308e0e496b540df362fb7c3f0,973c4ddfdf3e1ab07dc49a542823cc9c,382.4683837890625,1109.1883544921875,382,1114,4.834388882445097,0.9707723956518318,0.9630311168812864
446a20e7763131ebdb150b2cfb230680,bedfd49da849abb7b6712f77eebc36c7,943.9016723632812,943.3912963867188,940,943,3.921244712161158,0.952323332723377,0.9628230723294062
d72f1529cc6291dd534b652258f8f71a,f0a0eec8d706956eb42d18fa568a75ff,771.2212524414062,1020.1995849609375,769,1021.5,2.5739156323145385,0.9258323281532237,0.9627351905907988
1a910c72b9edeb644bdce0d2e55a405d,219aee06078207c8a7c0528f435c5963,677.4010620117188,1053.72265625,675,1055.5,2.9873147791591954,0.9337409312398639,0.9626962764935305
2cb5aeedb5f51eb009d084a83614fe77,4321ee49e4463c6cd31f3051a3724573,392.2875061035156,999.445556640625,389.5,1003,4.517107246030572,0.9634384270220765,0.9626817358381111
3a0b4931b3996cf02688bbe0f06e5401,79b094ec2268e8ca1bae716a833604d7,942.8190307617188,988.1544189453125,939,987.5,3.874694841524687,0.950567622934744,0.9625679003048624
23a9311d9c4084b48888f09c50afe564,af81577795c71e746f4fd06a1d950b6a,717.2999267578125,1107.080078125,715.5,1109,2.631698375496883,0.9261145775855233,0.9624827994185918
a31deabc24a6a91ac7c70d8f4350a2a5,e0d4e593d7eeff7ae84c4473ca250be0,931.6934814453125,997.5966186523438,928.5,997.5,3.1949427077079076,0.9363584091345171,0.9622703569453923
d208a515e7e80a1aedc3e88e40497a3d,8aa84d264c4dbe71e924b9ff506911a6,703.3977661132812,1005.3573608398438,701,1006.5,2.656107412045389,0.925828533621838,0.9622546001829533
7e08b7296ad5c105975c83a4bb52d90a,33524f7cbe8250fa6271639b4e6cd694,542.0093994140625,878.4562377929688,538,880,4.296333950398027,0.9572928192296721,0.9621258977249132
a55976d8fc7f08b52130e63bdad88484,d3e10e9d3a47422a054232b0a648d9f9,708.1823120117188,1058.30322265625,705.5,1060,3.173933062065738,0.935332495407333,0.962085139093483
4ffb24a80868b80dbac0381e76c57a54,5f1222d78ccaf2cc7d52f7c89758347e,732.0679321289062,1112.3792724609375,729.5,1115,3.669126360957002,0.9446218681637751,0.96198332334355
66094d5b4e841ff3882701d6c7e00f57,a974120d52e8ad4bd17256d6c5eb4a85,864.9354858398438,1135.7296142578125,863,1136.5,2.0831705710290387,0.9136096596808363,0.9619310695732481
580fa418f3735705c55a812a19107a94,d7a92e718bf2325bcda89c1c778687c5,779.5992431640625,1145.0242919921875,778,1147,2.5418498834382555,0.9220841547415827,0.9617977887690848
6ea4928188948237828238720897c8a4,32c08ac7c55e87f5b3c9f45f36f6e8a8,1028.09130859375,977.3721923828125,1024.5,976.5,3.6957024999556918,0.9444361274934064,0.961772573664947
94cbc5c7b3da1d67d5f3f37d3e0056d3,785dbc77b7ac413933cfe08835a55822,446.1406555175781,712.84326171875,441.5,714,4.78264854281992,0.965193339582406,0.9616592187082722
b94698589be1111b3fc43b18909c1065,765492f6d96b7bd634d94f737bb0522e,1151.5709228515625,1038.9027099609375,1148,1037.5,3.836546004718898,0.946518769154748,0.9615757790522308
ace2179de79c5f0a113205022a969b44,f720b8c6ec60e6fef0c249ababcdbed4,981.06103515625,1096.2373046875,978.5,1096.5,2.574472741894529,0.9219595100484725,0.9615700953534903
710709e55f4881b5b546dd90219e6cb2,4441fb18ca8219ba9d49e6288cf1028a,944.5601806640625,1063.5941162109375,942,1063.5,2.5619100089192703,0.9205263603536585,0.9612134330540684
2c1a5d4a37bfd06ba2ca02120621d88b,b6baf5f0245501b2efd1e4e792afc6f6,1095.659423828125,1137.79638671875,1094,1137.5,1.6856845874600686,0.9033874256315096,0.9611830675959357
0498af2f97d09ff2c5891031cd929f18,b5aba26392fb2eee078987a653c30085,1181.3876953125,1102.649169921875,1178.5,1101.5,3.1079536237171665,0.9310309502565811,0.9611795556052909
270bbc961563cd8cd4beb848b6e954c7,d8be67719060cca29d77db6be2da6cc9,675.9816284179688,1009.0718383789062,673,1010.5,3.3060177916647633,0.9348229288550177,0.9611617748717941
0cdb51ec9c2d7a53b134fa7403304675,edd4e934f6c84618dab96a3cc9b621b4,1114.1170654296875,1077.3487548828125,1111.5,1076,2.9441758094882817,0.9277535602373823,0.961151709182533
45790c73b1e60fa94a6133ecf0cb8013,6790fa687445eaf44dcab39ffb136f37,267.6940612792969,993.6097412109375,265.5,997.5,4.466320447884127,0.9570914106198759,0.961073887239972
3fa3d105500883715b1ea17944066365,e5d452c3531211791a2afecdd039d61e,1111.72900390625,893.6295776367188,1107.5,891.5,4.734931356407437,0.9621081449835994,0.9610120105827031
511f90aa394e760862d981dde51446f2,962e12daad8e6b5f9b4687f729fee32f,688.658447265625,814.2432250976562,684,814,4.6647925328720605,0.960720014254772,0.9610047145013445
e03ff81ed338be330ec49f9078e81a75,17244b78250664301f1fd693ab096d14,889.1599731445312,1022.856201171875,886,1023,3.163243331950427,0.9301748964102585,0.9606002161533668
f3a10b7dad5d7271a07255b244f1eb4c,18326edc71a30d86ed62a3758e488805,1434.7779541015625,1083.82568359375,1431.5,1081,4.327755869262767,0.9526328629036321,0.9605446163003901
9a276fed798352809cfe3ef8ee0c9a5c,fa844767f19779f4bd529dcee767e6a6,517.6027221679688,975.4393310546875,514.5,978,4.022923103800585,0.9465571112361357,0.960500081932004
2e8d38eb7f9c44b7ed92be4d447b9834,5aca28404018c0e851262d82a1b3f2d6,1256.49365234375,972.0907592773438,1252.5,969.5,4.760387870319243,0.9608484546634168,0.9604856071554961
8d01ac4599a4887746cd052002235604,8af8ef8af3d15a65fb3a1cdf8be95650,1352.69384765625,1157.065185546875,1350.5,1155,3.012965131204643,0.9259726396996559,0.9602161619778697
9fcad2a69bc73e2ded3f2d92ff55dc8f,6854a915966f2412d0ecc39156120ad0,811.0670166015625,932.460205078125,807,932,4.092971139809933,0.9465569475111012,0.9600914192711056
c68539a63247273e3f9e7ed81edc0842,45790c73b1e60fa94a6133ecf0cb8013,269.52508544921875,989.5529174804688,267.5,993.5,4.436263235272076,0.9527667161185132,0.9599518126298001
f26ebf9ada8147e705acd1ae816edba3,6459d7836234956f7c3d33c578434740,1030.91162109375,961.3471069335938,1027,960.5,4.002295558552936,0.9441982993754194,0.959912765721067
0f1da80f31e10699bb883f2c8245a50c,616ccea1c1bfef5d446dc825b159f5cc,630.26171875,995.2250366210938,627,997,3.7133952389369833,0.9383720191232501,0.9598501335098426
6cdd4071a70ea877eb9c1e7e1b1de97d,bcba0e723c1a9a7e3659c87511b36509,594.57666015625,1051.4775390625,592,1054,3.605826776485478,0.9359007431167641,0.9597362334055306
815bc1d0876c8c4e77c12a0bf8bca4f5,2213c4272f71c426fa0eaee3b6615fad,368.5679931640625,1030.8165283203125,366.5,1034.5,4.224282109621596,0.9478644942556217,0.9597177026372271
f6638700da314a09eb720ccee779956f,34aace386c569f21c7e604f5720a2e97,808.4750366210938,1012.0690307617188,805,1012.5,3.501658750119347,0.9333793658196392,0.9595874670368623
279ac7640c6f3e6720b260ee9146faf5,f97aabbf290ec45bc5bc3085f10755bd,934.00634765625,888.1906127929688,929.5,887,4.660979298577791,0.9555943634227647,0.9594892631184588
90de0a2342f32e031015c6668a9c3f09,66893628236b813987ca7d29e745adff,1448.83740234375,1154.2410888671875,1447,1152,2.8980211668394946,0.9207698218964425,0.9593258230957024
f37c257fa17c2ccfd4397fa90723e73d,28aa5e4bbeca82e099347aba63ee6f27,372.8738098144531,804.5665283203125,369,807,4.574733532610884,0.9533330047224884,0.9593139558098496
01efa2d6bdb3bf7fa66d47d3a61d0744,ab50efc3ec9ca90b29789b5fb3100521,1236.0689697265625,1068.3983154296875,1233,1067,3.3725155631159427,0.9299146176436532,0.9593013778415862
aa3a00d7be9368540fe0a2177ab6559b,26773e9617f95048cac68c224ee3cd3e,1486.5819091796875,1157.515625,1484,1154.5,3.969918028471064,0.9413218098627941,0.959238687792757
5168ed1adfe008f9c7664d25ff547022,afe6cbcd331bab747f852011f8eadf78,1125.5972900390625,1111.11474609375,1123,1110.5,2.6690500757374647,0.9160080315481062,0.9592329506892965
a8d9b824fc5b8af7b60b6d6506b9b412,98b76e8be2166b91b391deebed215216,604.5653686523438,1073.8834228515625,602.5,1076.5,3.3335002090609738,0.9286281288778278,0.9591430207771592
fa751e45c541c95f6a3512183551c30a,24cc710fd84ebd9f9f09fd246c9d35ba,1260.8123779296875,1060.8291015625,1257.5,1059,3.7838419727864943,0.9371470388668554,0.9590717001521354
276103ad0f7b6834b63e4d73872f0d29,f85431d7bd5f0b6a18b9184794194c5b,1292.728759765625,1010.2108764648438,1289,1007,4.920708999954305,0.9587013144491616,0.9589062585016817
56230b0ebf75d1b5e5337116a8579465,ee4edb0f4001e1e48525020f0caa2f74,568.1774291992188,985.5904541015625,565.5,987.5,3.2886156137603915,0.9269166528143629,0.9588914047640399
3c52ed4113d1e958773487816cb552f9,183053ebdbc6a27f25df375e65ecce6f,584.5113525390625,1143.8424072265625,583,1147,3.5006540274919185,0.9307698706340769,0.9588104793631869
2b4a47b596651d96e98319819e59f375,953f8f28be70447636c25129cb828c84,606.7894287109375,915.792236328125,603.5,917.5,3.7063186591705692,0.9344249685185452,0.9587072983770686
8fff366d2d5e3b3802c674713bd43384,b9158f32dfbd2063ee48483fcb7f4edd,571.3194580078125,1000.354248046875,568.5,1003,3.8664385234066225,0.9374871065417276,0.9586919072426463
035b806272a28f9c55747c1df513630b,52b2f3574bf521a48215d88b840d1e20,615.0884399414062,980.5042724609375,612,982,3.4315684668651745,0.9282076797571858,0.9584448212037755
5671d7878fc0e6af6d767d4abb8cdf70,20761534aad0e1542fddd1f155c3d114,1232.1324462890625,965.2347412109375,1228.5,962.5,4.546809379523605,0.9496291995416052,0.9583657051485938
251fddb0d59034ddce0a4d7c6624776e,4ea8a573129ad4418a321dd59a82d03d,541.4572143554688,1040.4468994140625,539.5,1043.5,3.6265839602999486,0.9316214422372123,0.958331359569414
ee226bd098d2fc5b1312caba2c2a0aa1,6007f638c49441f36bb86b8a54b1361e,293.2585754394531,1144.9886474609375,292.5,1150,5.068440684087135,0.9594658476671216,0.9582738503096282
99d6f1c57c4a12f61a4748c17abdfb66,f01a480197251a5f3e1b556d7317c3c6,698.4202270507812,1076.13037109375,696,1078,3.05826931849026,0.920283095052981,0.9582450241580344
dd757d20a63028cb88aba41fd10b3138,bc4144e97021212509e1b8aa6542724b,1114.6514892578125,961.5638427734375,1110.5,960,4.436267268522634,0.9466693837360849,0.9581225893877767
722607226c4685e1eeb6323bcfa40d5b,e84251b3b7e1a5c42b9252c7be9a6bd8,241.4637451171875,908.3387451171875,239,912.5,4.835915859710146,0.9543952343560659,0.9581090611251771
f2b831db446728196ca5b2e641658444,092c0df2276783c594637446704232fd,886.6865844726562,837.153564453125,881.5,836,5.313320001610339,0.9631846487109801,0.9579610279372337
ccb20b66ae79c506ac2616dba760f376,180ab91778ec8c5b15cc27c528528c6a,1135.806640625,952.1683959960938,1131,950,5.273114382769996,0.9618951745709684,0.9578087184717988
3828d8ae843dd5abc86b5fb1c3514dce,eb1cff9fe278c8a71687f27ad4ff3ccb,1442.2022705078125,1128.20703125,1439,1126,3.8891545795561133,0.9349331127018817,0.9577931987631538
fc94b7c4f64cfc1a738dc9eb5ee2f0ff,5546e98ee55746d13200ef22cafc644a,1090.9515380859375,970.079833984375,1088,968.5,3.3477533497744107,0.924046635108514,0.9576854293255368
6ac52d0b116458245ea65d76e9a0bcbe,9aa6f464ad49afeecda3436cfbcb88b5,1199.4100341796875,915.5298461914062,1195,912.5,5.350548514833872,0.9626854456170836,0.9575941006819275
c40bf17d270a6c4a64f1707eaa27561e,48755c05fed142aff8a553b0d0e3fe42,773.2005004882812,1147.7955322265625,771.5,1150.5,3.194659269500702,0.9204170406312567,0.9574895997839561
172b539682235217c05f05a0e69c0948,ba84eee089387fd488713e4edf88ae21,949.5093994140625,898.9219970703125,945.5,898,4.11404451351095,0.9382303295351009,0.9574705058650497
cf1ea1f8857038b788a99b0c8ca66cb4,9c53161d223a59b5a632b3fdc6fa4927,1498.0372314453125,1144.083984375,1495,1141.5,3.9876998511220973,0.9354409343864509,0.9573706978510563
045c16350d3da693e6691af700942c54,41aa6d1e217f44cbd63ac3e2525dcf9d,953.9075317382812,768.058837890625,948.5,766.5,5.627732675755595,0.9671776659054007,0.9573248591630458
a1343b5c3e25615f6cf5f725e82c8fec,02de14fc5dd23de44e58346c55e57b28,624.657470703125,1086.3961181640625,622,1089,3.720531031115441,0.9300224072384348,0.9573036244900236
a5c1d2b6de7ad93e85cfb9c17cbf4945,ec922fe60100d83fee7c90e8e9569565,733.9720458984375,946.85009765625,730.5,948,3.6575098251431135,0.9285191003176874,0.9572202561153046
185bea97a414445e8caf34ad1b021e65,b69b200420a82d03986212e8c858097d,702.7354736328125,1118.1671142578125,700.5,1120.5,3.231052189164025,0.9198672445664828,0.9571123689331547
d1f8e1b002a894c07bea77f2b57e6d55,d2ecb6f4cfc39b30951eef0395cdf6bf,345.9954833984375,739.19775390625,341.5,741,4.843290407157546,0.9512029836268666,0.9571083677129743
4c35bba169dd730e481ba840dfafba8e,5cba5c79af24b64b51b4cabb86f1c1d1,1089.0341796875,1100.3348388671875,1086,1099.5,3.1469353838622913,0.9180071091011286,0.9570450096578085
762e8eb7912f242f287626dc3dbc6572,01c8e69df8247e4a2167e7b30eff5885,960.5716552734375,1039.524658203125,957.5,1039.5,3.071754245674246,0.9161969251084445,0.9569405110994336
f4a0c0331434eec3e5ea28262da39e48,ce916bef53929f34bc227616ea26daa5,342.54364013671875,1136.8150634765625,342,1141.5,4.716373058494232,0.9481117016497068,0.9569213343203623
271e69bf378b38e0d9d9da022ff17ede,97c742b9aa31cf9b2b3a9a843af1f72c,1366.1368408203125,956.737060546875,1362,954,4.960337933030719,0.952631906449196,0.9568542673254128
102ba76d2200a7e7fe7d5677866f69d4,57df3a6354f44616c5c429577fc8d425,510.1922912597656,1117.8646240234375,508.5,1121.5,4.0099636156512535,0.934140729113465,0.9568507643094071
7140e151fb909687dffbf843fbe0cd9d,304d7b91e31b21955f7f002fbc2bedd6,1129.2354736328125,927.6218872070312,1125.5,926,4.072380308096119,0.9352740635727425,0.9568266672745953
aad9611c1a6a303b656151d7b9fcb458,e529a1ac41b5caea90814934f293dded,584.48828125,1119.9957275390625,582.5,1123,3.602626173869421,0.9259410841405978,0.9567670058946076
78e50a2d9e36cbccad63c6fb575a049e,c02d984b28766add0810e11df34d8e5c,964.06201171875,1155.6258544921875,962,1156,2.095680602877882,0.8964656168042159,0.956714881524477
f0528d35e3a4194573a5bcd3b871c9bf,bf14a805e508c0ece0e5b1ff4e191043,537.2325439453125,1070.4461669921875,536,1074,3.7615015119688766,0.9287200959534014,0.9566739366328686
d5d71d9ad90d87e545a401e6601b0427,f55e0656e4588853d77f10923f9e10f4,1271.568359375,949.5538330078125,1267.5,946.5,5.086987718066118,0.954451672147372,0.9566614066221591
144db0ff71e07fa503f04f9d2a75de0d,3c8c4e74eb19d587760783410ba43242,1364.9268798828125,1150.057373046875,1363.5,1148.5,2.11220193331692,0.896046186302444,0.9564926779463845
bc1e9d16bb29b881f2cb4445a036ea65,2d96aad5062643ede61d6aa222531c6a,523.0673828125,869.3696899414062,519,871.5,4.591494733653314,0.9442246238055477,0.9564836678620199
36dda29a6f882804bb1c438ad7b5619a,79d0dc981f7645f9e1442e1019c6b43f,1143.7171630859375,1089.434814453125,1140.5,1088,3.522617043678647,0.9226122442097988,0.9562350738414809
0ba67741ec76a6c3ef9863e1091e29c2,50dab4c5c63f8a0196096beeda1ed5b1,672.4556274414062,985.38232421875,669.5,986.5,3.159894416651679,0.9150492433650975,0.956082055579061
ce080c3f40dadf145c83004210a190f4,0b357fdb3b9c952501f2591bf9025ef2,709.990234375,1030.3997802734375,707.5,1032,2.9600625695602116,0.9109596909879073,0.9560208756406043
374a652cdc98fcb5446943d736bb8940,f1e0bfb57e957070ca0182e03914b6f3,252.9593048095703,721.0155639648438,247.5,723.5,5.998035629819187,0.9694640528299022,0.9558506746750254
435d6a3c1e5d43e16017dc934d319408,b32294c2a97335f8c0eb03f7b467602e,391.4562683105469,1131.63916015625,390,1136.5,5.074296146155699,0.9513640743633882,0.9558091614564416
6851cd999771b1595177035c0f733baa,99c2e5bea1fffbb0da288e1291a97c23,654.6124267578125,861.97607421875,650.5,862,4.11249635639725,0.932487305884779,0.9557566296864497
fa696e3042479681f63a07fd5fbe7f8a,8f4110a109a87ae5038841b132358142,1316.04296875,969.4183959960938,1312,966,5.294433633504753,0.9554577601381681,0.955753131846006
d8be5e3ad39d0c3aa418d2d3756f7129,bdf418a3a86185c466b045fc508ca4ef,242.90904235839844,872.0054321289062,240,876,4.941568568757374,0.9483069341107179,0.9556662635821306
67af5436077b1e98f98bf0937eb96717,1908cd1a484b87a3caddeb03dd349d77,888.6928100585938,755.583740234375,883,754,5.909003257166504,0.9670156793456947,0.9556355181369038
8846f84023bde6508705ffdf62017f79,ad183382c231f0a8c167f3ee62b08105,488.946533203125,1055.22412109375,487,1058.5,3.8105608667598747,0.9261591985534632,0.9556194878432731
bb6eefca24dbfbc2c32706c8c67da075,b945b83b45cad93b8cab8d67e062bd47,925.7294311523438,975.5069580078125,922,975,3.7637299506948225,0.9250633405408886,0.9555639107832133
bdd594435b202052564604b182081c87,b1a452922c4a31669c1e0354112807a6,1326.2547607421875,985.35546875,1321.5,982,5.819529211858463,0.9645928904254759,0.9554306133918016
cfaefd96348e2fed5b68cd6f0ab88bc4,73ae34c946bcca260153f51275cf2f23,977.8560791015625,951.8041381835938,973.5,950.5,4.547109141089178,0.9397650628931132,0.9554047155449137
1ed9aa96a0c394aceb4aae1368ca873f,e9c7cc4be55d1adcc0bc5153395a7c01,1068.4195556640625,935.816162109375,1063.5,934.5,5.092574067204509,0.9501122414133938,0.9553269903653251
92295d1c0a21b3975e522c16de1c38f0,6abd52961b883c8319b1f8cc2df4a403,470.05877685546875,1059.0526123046875,468,1062.5,4.01535105095505,0.9289621361923851,0.9552657597271443
0b6dd38550b23576b8a161046b182a1f,448f2ee70da3f00fe403e6f9b2a5e980,1105.5142822265625,935.6420288085938,1101.5,933.5,4.550027385779249,0.9392624003579553,0.9552368936903409
6d63b0bba84c6443429a9ebbe18a6033,6b196b77d9638a115b1b1123f9c75365,370.7581481933594,988.48779296875,368,992,4.465756339848102,0.9373991997674952,0.9551695146144679
8c5381d88a46de95043d537340d80b7f,7390ffe05a50cc44c1913e7390ffa521,1058.6431884765625,1046.5506591796875,1055.5,1046,3.191059280453655,0.9125237839571128,0.9551426227178208
1dbd8b24b8f3ed7cd0a8c8953d41aff1,c5555d9b6ea7d61e4b60ff2c9f677d80,912.4850463867188,842.45458984375,907,842,5.503851904847828,0.9574808708032093,0.9551384584626837
b5edf3eae98429c43224ad18d430a0c3,f866c0ed7b5717c5f04d755e267004f6,1112.715576171875,986.4921264648438,1109,985,4.003991468034415,0.9282036857562427,0.9551044888300053
99619c3492bc23cce20c12e58cfa5e7e,3d28c9cf3cfe96e3399762b9c1bac0d6,1432.7381591796875,1001.4437255859375,1428,998,5.857422498274945,0.9639551873571676,0.9550182583005464
9bdea527a53a07e272633ecd2f41103b,b9c711d00f0f100d8f8284f32a9389e4,539.07958984375,996.832763671875,536.5,999.5,3.7105839691412297,0.9221623821738701,0.9550036414988371
d1346e9c98912d88df1725b642202256,1524128b73065858723497e77c0f2076,785.52099609375,886.407958984375,781,886.5,4.521932908420916,0.9379060549053777,0.9549938745058246
0035b17c287bf136cb0f0c76a175f924,dac6e8065e284eb78248a72918c80c40,627.1843872070312,1133.4813232421875,625,1136.5,3.7261181997353723,0.922414984164264,0.9549888057508228
a24817a977eba6035ebe8f1841fe9e81,89ed163b050067ef47ad828b02412b6f,841.3898315429688,786.5225219726562,836.5,785,5.121379274749453,0.9493359624283062,0.9549260762924534
392d11d158f2b79d090863e254617f57,f6927c7c25223eee47e435ec86c55f60,831.28466796875,773.0648193359375,826,772,5.390877086163125,0.9543057915586635,0.9548449544649806
e83e96d8405f5185c631d459a1925558,77baeff37437e2cbd9f5da29a5685fe3,1322.9295654296875,1082.8829345703125,1319.5,1080.5,4.176158067278827,0.9303506156402426,0.9547442626329461
