,tile_id,x,y,physical_x,physical_y,area,ratio,size,r1,r2,theta,weight,density,mean_distance,moran-I,p-value
99bac515a54d1523eff0317f4a58fd9e,NULL,338.5,137,338.5,137,7.974828105266774,0.21865487098693848,7,3.407266855239868,0.7450155019760132,2.647651195526123,0.2549019607843137,0.09375,4.651666819691406,-0.6209909797904009,1
91c83ee2eb654df73c57bcac76a49656,NULL,768.5,141.5,768.5,141.5,219.30614862082143,0.40997081995010376,96,13.04890251159668,5.349669456481934,3.054990530014038,0.21499183006535907,0.03125,0,-1.0000000000000002,1
027e370657eab1c48cf87f3c66ca4cda,NULL,902,137.5,902,137.5,22.869158032176685,0.44296666979789734,13,4.053821563720703,1.7957078218460083,0.16313356161117554,0.24102564102564103,0.0625,3.553167600887974,-1,1
3e929b926bc0fe1d5d85230f7709035e,NULL,2180.5,142.5,2180.5,142.5,285.3370307857453,0.5148656964302063,121,13.281806945800781,6.838346481323242,0.20636361837387085,0.20742181169988613,0.03125,0,-1.0000000000000002,1
d1f1d534b4128b42bc55a1d6f7bc7322,NULL,422.5,141.5,422.5,141.5,152.4302538371287,0.5035027265548706,36,9.816569328308105,4.94266939163208,0.4107610285282135,0.21601307189542487,0.03125,0,-1.0000000000000002,1
1d3a34682a302d82bd08879a09ef11d0,NULL,1112.5,144.5,1112.5,144.5,190.3080591831193,0.8962625861167908,67,8.22121524810791,7.368367671966553,0.5520416498184204,0.21387181738366975,0.03125,0,-1.0000000000000002,1
8ff24b5f751bbb8ef0580fc03d063464,NULL,1279,143,1279,143,314.43845848689375,0.34762442111968994,118,16.968276977539062,5.898587703704834,2.8021368980407715,0.22067131937520723,0.03125,0,-1.0000000000000002,1
242bbe97110d6587bc58b3282f25c06c,NULL,303.5,143,303.5,143,220.60173578131557,0.29012542963027954,73,15.55738639831543,4.5135931968688965,2.873101234436035,0.2247112543647594,0.03125,0,-1.0000000000000002,1
1654735f0445c975f3dacb6ee9ebe450,NULL,341.5,139.5,341.5,139.5,16.156754360401873,0.3294115960597992,9,3.951233386993408,1.3015820980072021,2.432966470718384,0.24923747276688454,0.09375,4.135041612651109,-0.6209909797904009,1
415a72bda0df88434446e54223f0d142,NULL,535,138.5,535,138.5,4.039210330387199,0.3073185682296753,5,2.045403003692627,0.6285903453826904,2.930499315261841,0.24705882352941178,0.0625,4.0697051490249265,-1,1
2fe4a2879e43fce39ab08c2114bd316b,NULL,2490.5,144,2490.5,144,140.7981235320598,0.3086794316768646,58,12.049517631530762,3.719438076019287,2.414210796356201,0.2304259634888437,0.03125,0,-1.0000000000000002,1
dd702f2cb142931bc9581fe3f050f9d8,NULL,1320.5,146,1320.5,146,356.88145259778923,0.3489358127117157,148,18.043230056762695,6.295928955078125,0.34171411395072937,0.2096714361420239,0.03125,0,-1.0000000000000002,1
435932ae7964e0654c78356d5089ef0d,NULL,1257,140.5,1257,140.5,4.039210330387199,0.3073185682296753,5,2.045403003692627,0.6285903453826904,0.21109333634376526,0.2603921568627451,0.0625,3.5355339059327378,-1,1
c82782ccc90e0976e7f67a1d795d9948,NULL,2086.5,142,2086.5,142,22.181504307836388,0.6250699162483215,13,3.360905170440674,2.1008007526397705,0.46767985820770264,0.2497737556561086,0.03125,0,-1.0000000000000002,1
77bbf405e5b23fbd5e8f3ef7bc21786b,NULL,2470.5,142.5,2470.5,142.5,27.110824937097675,0.829401433467865,10,3.225626230239868,2.6753389835357666,2.765350580215454,0.24862745098039216,0.03125,0,-1.0000000000000002,1
915bb9d80ad91655cad64d2e0ee6af42,NULL,466.5,145.5,466.5,145.5,149.1268170586029,0.5773304104804993,57,9.06756591796875,5.234981536865234,3.019439935684204,0.2332989336085309,0.03125,0,-1.0000000000000002,1
e192ccba1dd4594eb6f02d3d3f254909,NULL,497.5,147,497.5,147,227.81035879807322,0.5454281568527222,92,11.530364036560059,6.288985252380371,2.8371121883392334,0.22182438192668327,0.03125,0,-1.0000000000000002,1
2b7f92b8d29a319a9c3882c1ebe5e2ea,NULL,148,148,148,148,323.20574766023606,0.27435627579689026,133,19.364538192749023,5.3127827644348145,2.763943910598755,0.21957835765885247,0.03125,0,-1.0000000000000002,1
c3af05cef09a6e9c264e3cdfda8f5ee2,NULL,271.5,145,271.5,145,9.948384410860804,3.0810837745666504,13,1.013793706893921,3.1235833168029785,2.9764440059661865,0.24826546003016592,0.0625,5.202163011671203,-0.9999999999999999,1
a7b0de311c4d9a6fd747d6d87da2b6cd,NULL,481.5,149.5,481.5,149.5,266.187771218831,0.6935293078422546,122,11.053166389465332,7.665694713592529,0.09812165796756744,0.21758277081324284,0.03125,0,-1.0000000000000002,1
ccd29f569879a17e90ae8f6ced117141,NULL,1164,149.5,1164,149.5,263.99993920488737,0.4238615334033966,132,14.080399513244629,5.9681396484375,0.5505277514457703,0.20603089720736734,0.0625,6.932712311931024,-1,1
3ba16390c8701230d0bd15af3ad50d3b,NULL,1200.5,150.5,1200.5,150.5,357.7314290555518,0.6220527291297913,151,13.529757499694824,8.41622257232666,2.8608322143554688,0.19589663680041508,0.03125,0,-1.0000000000000002,1
e76854bcbf79bef72fb2040039c56bee,NULL,1256,147.5,1256,147.5,289.9117813962766,0.2559492886066437,135,18.988079071044922,4.8599853515625,2.817572832107544,0.21583151779230164,0.0625,3.5355339059327378,-1,1
b86986b089eee0c7a4dfc22759f1bf48,NULL,1801,149,1801,149,508.69513956973174,0.3979702889919281,162,20.171051025390625,8.02747917175293,3.0112695693969727,0.20094408133623773,0.03125,0,-1.0000000000000002,1
4656ce5ee6fe0aaca55ac00837b47b49,NULL,337.5,147,337.5,147,49.36290267393655,0.20257054269313812,20,8.807188034057617,1.7840768098831177,0.9670650959014893,0.24764705882352941,0.09375,6.183291873706963,-0.6209909797904009,1
4d3a849022ffb9d06d66f5e7a071f898,NULL,678.5,151.5,678.5,151.5,431.7769898220811,0.6049662828445435,178,15.072636604309082,9.118436813354492,3.043379068374634,0.2159726812073142,0.03125,0,-1.0000000000000002,1
2c369028e5d5c20279895e50ba9f56e5,NULL,1137,152.5,1137,152.5,359.4139777506472,0.7687116265296936,153,12.19946575164795,9.3778715133667,2.9605116844177246,0.21376393694732748,0.03125,0,-1.0000000000000002,1
338b5414767533c9f7ee31e7034b1a2a,NULL,2223.5,149,2223.5,149,277.84813194290876,0.6886553764343262,71,11.332554817199707,7.804224967956543,2.898735761642456,0.22336371168185562,0.09375,5.119840088355513,-0.24784671089190255,1
540341cc1fb972539b7679da9aa78901,NULL,105,146.5,105,146.5,36.81415235558843,0.6881638765335083,15,4.12654447555542,2.8397388458251953,0.24828991293907166,0.2515032679738562,0.03125,0,-1.0000000000000002,1
c5623f0e8b73243b778a593ef6735d6d,NULL,833.5,149,833.5,149,99.75580245210966,0.5635032653808594,46,7.506645679473877,4.230019569396973,0.36950281262397766,0.22668371696504677,0.125,7.045708140294458,-0.30495781195636795,0.7007673489634314
aa2e21a198e77c3ae9eb49a563379f3f,NULL,2018.5,150,2018.5,150,367.95879107742314,0.3960534632205963,103,17.19680404663086,6.810853958129883,0.1514342725276947,0.2113839710641534,0.03125,0,-1.0000000000000002,1
6925bcd3242152cb186c3575e1e62654,NULL,2147.5,150,2147.5,150,357.75731474540896,0.38432130217552185,157,17.21361541748047,6.615559101104736,2.9838879108428955,0.20437117522168052,0.03125,0,-1.0000000000000002,1
7ba783c777bb1718cd2efce9df5ec916,NULL,2349,148.5,2349,148.5,112.96656241825329,0.5514655709266663,56,8.074968338012695,4.453066825866699,3.0052218437194824,0.20623249299719879,0.0625,5.533985905294664,-1,1
da27df8d94effc41683b20dd7028c725,NULL,574.5,149.5,574.5,149.5,55.51890932670184,0.21173608303070068,23,9.135831832885742,1.9343851804733276,0.9916669130325317,0.21534526854219954,0.03125,0,-1.0000000000000002,1
81137577483a208de0374856fa82c848,NULL,1839,152,1839,152,223.63963298113921,0.644000232219696,76,10.513720512390137,6.770838737487793,2.827697515487671,0.2297729618163053,0.03125,0,-1.0000000000000002,1
d6cec91ae9c96647822ef4521ba5fc83,NULL,732,154.5,732,154.5,263.61452931393836,0.5821307301521301,86,12.006031036376953,6.98907995223999,0.5864423513412476,0.22558139534883678,0.09375,6.168585224259466,-0.44450047683337857,1
082d3aa2b49b4b4a2a5bd06c0c91d285,NULL,842.5,147.5,842.5,147.5,10.471967919204827,0.2307690531015396,8,3.8005847930908203,0.8770573735237122,2.4805495738983154,0.26029411764705884,0.125,7.115311537479483,-0.3049578119563679,0.700767348963443
3c1e23c0ac50fb16c1c76538de53a631,NULL,1182,152.5,1182,152.5,342.8214206960763,0.5303745865821838,130,14.343914031982422,7.607647895812988,2.9221720695495605,0.19740573152337815,0.03125,0,-1.0000000000000002,1
d6603bf175431fc5ceaacfe7201759ab,NULL,1451,147,1451,147,10.995574198906832,0.17934347689151764,7,4.417649269104004,0.7922765612602234,2.703256130218506,0.25546218487394956,0.0625,4,-1,1
f9df3562a5c15befa8b919e36566a2cb,NULL,1459,147,1459,147,13.112710300994541,0.25035127997398376,10,4.083159923553467,1.0222243070602417,2.9394237995147705,0.25254901960784315,0.09375,5.210722920412291,-0.35994358974784246,1
c6d9e6e90fc907bdab91aa25d5cb7d3d,NULL,173,150,173,150,91.35427754382859,0.26129862666130066,42,10.549234390258789,2.756500482559204,2.8174874782562256,0.23706816059757227,0.03125,0,-1.0000000000000002,1
3215949830bf02cfbd6da527ffc82999,NULL,1949,151.5,1949,151.5,215.61443251964474,0.3475693464279175,111,14.052165031433105,4.884101867675781,3.0554003715515137,0.2037095919448857,0.03125,0,-1.0000000000000002,1
375af8c2ea55455fed987fc6a17e036f,NULL,1998.5,150,1998.5,150,86.73047131151377,0.33674442768096924,32,9.054421424865723,3.0490260124206543,3.03189754486084,0.24350490196078434,0.03125,0,-1.0000000000000002,1
4e5387e968db24d10767c63a434c9afe,NULL,2051.5,153,2051.5,153,312.91397802478195,0.4421205222606659,62,15.009533882141113,6.636023044586182,0.035643789917230606,0.22770398481973417,0.03125,0,-1.0000000000000002,1
24288e78e1110386985fe0efc1f311cc,NULL,2368,153,2368,153,381.8991084063322,0.474025160074234,126,16.013957977294922,7.591019153594971,3.0998387336730957,0.21238717709305896,0.03125,0,-1.0000000000000002,1
aadeee21a85722f31829dfa5aa42e756,NULL,723.5,149,723.5,149,11.191924695915308,0.36061686277389526,9,3.1430728435516357,1.1334450244903564,2.838707685470581,0.24749455337690632,0.0625,5.062114182829147,-0.9999999999999998,1
cd22979bef7041472b778633e00c8642,NULL,1306,159,1306,159,282.05694014784285,0.4985291659832001,115,13.419865608215332,6.690194606781006,0.932122528553009,0.20654731457800468,0.03125,0,-1.0000000000000002,1
5598d1bb69a99c64aa0efa68a3bcb38b,NULL,1730,150,1730,150,44.08880991043467,0.3583076298236847,21,6.2583699226379395,2.2424216270446777,2.8532485961914062,0.20672268907563027,0.0625,4.802343178074636,-0.9999999999999999,1
4c57d19438adf0bf6d9b17594d7d0772,NULL,2118,148.5,2118,148.5,4.71238898038469,0.375,4,2,0.75,0,0.2558823529411765,0.03125,0,-1.0000000000000002,1
87f62530fab8a1895abdc55f985883c8,NULL,315,157.5,315,157.5,238.80931663943042,0.23254956305027008,88,18.079771041870117,4.204442977905273,2.2965846061706543,0.237254901960784,0.03125,0,-1.0000000000000002,1
cb90bd20ddf27ddd2e6364a375b03295,NULL,975.5,150.5,975.5,150.5,15.850721600017584,0.550370454788208,15,3.027764081954956,1.6663918495178223,3.0060648918151855,0.24209150326797388,0.03125,0,-1.0000000000000002,1
6dbd8bf8cfb6be225e16e74797875351,NULL,1465.5,151,1465.5,151,18.849555302652444,0.5333333611488342,9,3.3541018962860107,1.7888543605804443,0.46364760398864746,0.2583877995642701,0.09375,6.351942806677578,-0.5818744058329572,1
0514fae4b049f1b7b29e4d303118027f,NULL,280,151,280,151,21.281632732853293,0.18053609132766724,15,6.125555992126465,1.1058839559555054,0.2028176635503769,0.2413071895424837,0.0625,5.202163011671203,-0.9999999999999999,1
1819afa6b55654c31afac2a2c6916ef6,NULL,1971,157,1971,157,458.5705736583319,0.2784010171890259,199,22.897747039794922,6.374755859375,0.2809472680091858,0.21215883338259897,0.03125,0,-1.0000000000000002,1
586fcf62fad62cb80e51b1ca3fc3d827,NULL,387.5,159,387.5,159,199.11264722655923,0.9281967282295227,68,8.263318061828613,7.669984817504883,2.5813333988189697,0.22324106113033432,0.0625,3.1622776601683795,-0.9999999999999998,1
cdd8f40deac61d1a1bfd51ff43f66005,NULL,989,153,989,153,12.566370614359172,1,13,2,2,0,0.24705882352941178,0.03125,0,-1.0000000000000002,1
1b402968b865e3b0cea1846327c32a52,NULL,2234.5,152,2234.5,152,2.2214414310608315,0.3535533845424652,4,1.4142135381698608,0.5,0.7853981852531433,0.2519607843137255,0.09375,4.55218449972818,-0.33361468863363486,1
b4f6f0a198f187b85507a065fd668cfa,NULL,2230,154,2230,154,16.390909259332215,0.18913616240024567,10,5.252176284790039,0.9933764934539795,0.7050346732139587,0.25450980392156863,0.125,4.233231296814592,-0.18548495143441768,0.25080702009458244
62f7acbb04f46d4104ca550968f71d4e,NULL,2338.5,152,2338.5,152,0,0,4,3,0,0,0.25588235294117645,0.09375,7.022657270196443,-0.46411030868180797,1
80ef5f3437b69d2af0f067f0dd9dfd23,NULL,695,159,695,159,129.05483580012503,0.6249069571495056,38,8.107828140258789,5.066637992858887,2.403904676437378,0.2360165118679051,0.0625,3.8890872965260113,-1,1
7d592fc1d7e54a6a0d7077dbb0b9aa50,NULL,839,154.5,839,154.5,9.42477840500708,0.6000000238418579,8,2.2360680103302,1.341640830039978,2.677945137023926,0.24362745098039215,0.09375,5.2014708381004295,-0.4811269157451984,1
00af597a1edc58f0ac7ac7aaeccb0b0e,NULL,903,155,903,155,15.298169519821982,0.956908106803894,8,2.255847215652466,2.1586384773254395,2.660705327987671,0.2480392156862745,0.03125,0,-1.0000000000000002,1
64343ef291a62f22906ea66d2acab31a,NULL,1860.5,154.5,1860.5,154.5,10.77116829855257,0.2871793210506439,8,3.4552533626556396,0.9922772645950317,2.6224465370178223,0.2514705882352941,0.03125,0,-1.0000000000000002,1
ae11b3237c376403cd54d39fcc899f43,NULL,2434.5,160.5,2434.5,160.5,417.1391441416993,0.457265168428421,147,17.04046630859375,7.792011737823486,3.0726630687713623,0.20480192076830683,0.03125,0,-1.0000000000000002,1
1945271031d890be3cd95e60e1332b0d,NULL,1158,162,1158,162,238.79761108943012,0.23829470574855804,67,17.860057830810547,4.255957126617432,0.976520836353302,0.22786069651741275,0.0625,6.932712311931024,-1,1
1f5e3970f0b80ef8a1f1131841e5f0ed,NULL,1450.5,160,1450.5,160,161.1460300321901,0.4165482223033905,56,11.096914291381836,4.622399806976318,0.624875009059906,0.23319327731092412,0.0625,5.303300858899107,-1,1
9ae128c1c638504d5ea61ef4ad0a4a52,NULL,1507,156.5,1507,156.5,32.722207413773,0.6509701013565063,23,4.000053882598877,2.6039154529571533,3.136395215988159,0.23205456095481677,0.03125,0,-1.0000000000000002,1
f8f71506510127f12b4cfdc5645bdb0e,NULL,1737.5,156,1737.5,156,17.448537246645607,0.33010900020599365,9,4.101813316345215,1.3540455102920532,2.3911452293395996,0.24357298474945535,0.0625,4.802343178074636,-0.9999999999999999,1
9f3ee81d9d90f3a341f460c255ea708e,NULL,549.5,160.5,549.5,160.5,158.99510115062571,0.5355598330497742,56,9.721044540405273,5.206201076507568,2.7540128231048584,0.20952380952380945,0.03125,0,-1.0000000000000002,1
2fa97cb36298753a3e16bfb464ea774c,NULL,1768,161,1768,161,193.20615523367678,0.601553738117218,108,10.111098289489746,6.082368850708008,0.14837749302387238,0.20620915032679699,0.0625,6.373774391990981,-1.0000000000000002,1
3235fb245d85f0378c015053041869c5,NULL,1810,160,1810,160,96.87201322706461,0.4664706885814667,30,8.130402565002441,3.7925944328308105,2.4008548259735107,0.2504575163398693,0.03125,0,-1.0000000000000002,1
0672f373a6de95f313c0236bbaa222b2,NULL,2226.5,155.5,2226.5,155.5,5.99757992889008,0.19743570685386658,6,3.1095693111419678,0.6139400005340576,0.2662520408630371,0.2529411764705882,0.125,4.924730420714155,-0.18548495143441768,0.25080702009458244
e375046a770fd2024ae5fbf91ee7f5a9,NULL,2248,161,2248,161,226.811510285472,0.7165864706039429,63,10.037447929382324,7.192699432373047,3.055185317993164,0.21643323996265174,0.0625,3.783186487605389,-1,1
9a4bc47eed19679af3455383a48804e7,NULL,724,157,724,157,7.022380684027664,0.514331042766571,6,2.0847110748291016,1.072231650352478,2.855541229248047,0.24575163398692812,0.0625,4.190763653560053,-0.9999999999999999,1
89b1671755c1dad0511eb04a0a671e91,NULL,886.5,164,886.5,164,333.3583456408049,0.30475035309791565,120,18.659870147705078,5.6866021156311035,0.6370329856872559,0.20483660130718914,0.03125,0,-1.0000000000000002,1
6d1874deabeca56902081ec2a22f1bc5,NULL,1238.5,157,1238.5,157,2.8274191822234025,0.07352904230356216,4,3.4985711574554443,0.25724658370018005,2.601173162460327,0.26176470588235295,0.0625,7.424621202458749,-1,1
9a8b1dde4a9d0abb03692f575070f938,NULL,1938.5,158,1938.5,158,34.97990921879216,0.37049320340156555,15,5.4820661544799805,2.0310683250427246,0.4225044548511505,0.24339869281045753,0.0625,2.850438562747845,-0.9999999999999999,1
6a559f8b3b7fa5eb7a5cbf88c2495d49,NULL,2346.5,158,2346.5,158,31.70671255398563,0.3550048768520355,16,5.331918716430664,1.8928570747375488,0.35470566153526306,0.2468137254901961,0.09375,5.506400801734216,-0.3026863086820303,1
770ef96918fac545ce90582bb4fc18c9,NULL,742.5,158,742.5,158,3.141592653589793,1,6,1,1,0,0.24901960784313726,0.03125,0,-1.0000000000000002,1
9da5628c883f242dccc672cf313c5f40,NULL,1934,161.5,1934,161.5,98.8095592258183,0.3012625575065613,38,10.217672348022461,3.07820200920105,0.6713908910751343,0.2348813209494324,0.0625,2.850438562747845,-0.9999999999999999,1
ed2bfc5c9c215fb943f4c100bfcb0a53,NULL,2033,158.5,2033,158.5,10.416838940130138,0.7849164605140686,11,2.055328845977783,1.6132614612579346,2.9090356826782227,0.25062388591800355,0.03125,0,-1.0000000000000002,1
eae123890e7ac868be721d60f3d13b14,NULL,343.5,167,343.5,167,504.7968626221352,0.6908776164054871,161,15.250455856323242,10.536198616027832,0.18148264288902283,0.23054439166971097,0.03125,0,-1.0000000000000002,1
f6a95b9816d0248862a555bdb3347daa,NULL,639,159,639,159,7.022380684027664,0.514331042766571,6,2.0847110748291016,1.072231650352478,0.2860514521598816,0.24836601307189543,0.03125,0,-1.0000000000000002,1
95cf8f54214d8066d2b28e23dfdc95f6,NULL,1324,162.5,1324,162.5,140.83076601948684,0.3252852261066437,33,11.739285469055176,3.8186161518096924,0.5513070225715637,0.24313725490196078,0.0625,3.913118960624632,-1,1
d897c4c6927e7187cb7646a7dd2f2c36,NULL,1915,165,1915,165,380.03548315555145,0.45609650015830994,126,16.28578758239746,7.427890777587891,2.95397686958313,0.20672268907562985,0.03125,0,-1.0000000000000002,1
538d705f23dc9fa57ed389fa43230285,NULL,381.5,161,381.5,161,3.141592653589793,1,4,1,1,0,0.25784313725490193,0.0625,3.1622776601683795,-0.9999999999999998,1
9afd9975aae8f1fbb326d213ea69b757,NULL,1249,167.5,1249,167.5,289.13511844383004,0.500333309173584,134,13.562687873840332,6.78586483001709,2.6568188667297363,0.1858062628036285,0.0625,7.424621202458749,-1,1
8e6b66b36fb1b615404272ca9c4304d8,NULL,1461,161.5,1461,161.5,25.132741228718345,0.5,13,4,2,0,0.23288084464555053,0.09375,7.343420458864692,-0.38654834689029977,1
2039280b3be1825c4a639de558d1c036,NULL,807,169,807,169,362.3700822273298,0.5837891697883606,182,14.056370735168457,8.205957412719727,0.08958839625120163,0.20898513251454406,0.03125,0,-1.0000000000000002,1
7a4dea28b1e455432aeeb850ba23f4ea,NULL,2188.5,163.5,2188.5,163.5,41.53282809507902,0.37954556941986084,22,5.901859283447266,2.2400245666503906,2.5814712047576904,0.23172905525846704,0.03125,0,-1.0000000000000002,1
8f2a073abce1c09645b3669605179d72,NULL,2346,164.5,2346,164.5,146.51300025169272,0.32189488410949707,67,12.036663055419922,3.874540328979492,3.06352162361145,0.22522680714076654,0.0625,3.2596012026013246,-1,1
e9d5ea4c120e08fbc18070774083b012,NULL,2337,163.5,2337,163.5,10.771176804275887,0.8400000929832458,8,2.0203051567077637,1.697056531906128,2.9996955394744873,0.24558823529411766,0.03125,0,-1.0000000000000002,1
594f854fd1afd8ec66dd2498f665486d,NULL,700.5,164.5,700.5,164.5,14.403885155560424,0.37645456194877625,11,3.4898648262023926,1.3137755393981934,0.5362470746040344,0.2545454545454545,0.0625,3.8890872965260113,-1,1
de42418177430d9c6cbd83c1ce6bc767,NULL,1214,166.5,1214,166.5,67.1086613440864,0.4139862060546875,28,7.183257102966309,2.973769426345825,0.5821623206138611,0.2340336134453782,0.03125,0,-1.0000000000000002,1
f4014bd599512612fb5c146aca6719b4,NULL,1791,170,1791,170,337.2174708347851,0.34148138761520386,134,17.729503631591797,6.054295539855957,0.44537192583084106,0.21574480538484003,0.03125,0,-1.0000000000000002,1
6f8c2406eb86ede23ee8a4f026455551,NULL,777,170,777,170,266.0187758162871,0.26120901107788086,115,18.004751205444336,4.703003406524658,0.4763939380645752,0.21602728047740793,0.03125,0,-1.0000000000000002,1
9be504ebdc5352ca60436ac304465529,NULL,2229.5,168.5,2229.5,168.5,152.36689060518574,0.5877135992050171,47,9.084217071533203,5.3389177322387695,0.13627199828624725,0.23754693366708385,0.03125,0,-1.0000000000000002,1
6708c5853ea0e1e0de8909606de114d8,NULL,2320.5,169,2320.5,169,139.05230136569472,0.22730065882205963,36,13.954484939575195,3.171863555908203,0.662792444229126,0.24095860566448804,0.03125,0,-1.0000000000000002,1
d5ed9bb30778db4f4920f70fff7aeebf,NULL,624,170,624,170,92.80011183565385,0.6040918827056885,42,6.992746829986572,4.22426176071167,2.602221727371216,0.23977591036414564,0.03125,0,-1.0000000000000002,1
dc69ad17dce667cc74f5e9510c035232,NULL,636,171,636,171,76.6381608946339,1.5173736810684204,29,4.0096025466918945,6.0840654373168945,3.0723700523376465,0.25030425963488845,0.03125,0,-1.0000000000000002,1
132a0c05725997c2383f68a4d2fbb00c,NULL,654.5,166.5,654.5,166.5,5.268611125635377,1.3416407108306885,5,1.1180340051651,1.5,2.677945137023926,0.2556862745098039,0.03125,0,-1.0000000000000002,1
30116de6a5c0f53d47f9bc02f6260813,NULL,1115.5,172.5,1115.5,172.5,315.240415217302,0.36023932695388794,135,16.689773559570312,6.012312889099121,0.6778543591499329,0.20409586056644832,0.03125,0,-1.0000000000000002,1
725ec022ce93d65b293a0d8820781dfb,NULL,1317,166,1317,166,4.566061724409992,0.22466151416301727,5,2.543499231338501,0.5714263916015625,0.6659692525863647,0.24,0.0625,3.913118960624632,-1,1
d219436738d5ebcd27558074926360c2,NULL,1779.5,166.5,1779.5,166.5,15.13980895050184,0.5305972099304199,11,3.013719081878662,1.5990710258483887,3.0461390018463135,0.24741532976827096,0.0625,6.373774391990981,-1.0000000000000002,1
836d44776951a91bccd08a8c428f0a41,NULL,2367.5,171.5,2367.5,171.5,186.69465797641664,0.3406338691711426,78,13.208305358886719,4.4991960525512695,2.554959774017334,0.2260935143288082,0.03125,0,-1.0000000000000002,1
d1295eb368cbac947d07b295f7264d39,NULL,970.5,174,970.5,174,381.43641058806077,0.5070354342460632,149,15.474513053894043,7.846126079559326,0.24828281998634338,0.2260297407553621,0.03125,0,-1.0000000000000002,1
f4b8dde05b27bfbfbc99d3878cf103b6,NULL,2025.5,182,2025.5,182,921.8659124946583,0.3352748155593872,293,29.584108352661133,9.918806076049805,0.7815244793891907,0.2020611657632339,0.03125,0,-1.0000000000000002,1
3d2a60f12b1fb71cddbe1d797bc7fa01,NULL,486,174.5,486,174.5,366.69301556128937,0.5443770289421082,98,14.642879486083984,7.97124719619751,0.29741886258125305,0.2314925970388151,0.03125,0,-1.0000000000000002,1
1c15c0737d75e3c7522bbea440e67162,NULL,1600,176,1600,176,372.87618854768573,0.752948522567749,136,12.555232048034668,9.45344352722168,2.8430864810943604,0.21124567474048395,0.0625,7.079901129253148,-1.0000000000000002,1
69f417dfd125ba0efbf68a7257b69b33,NULL,1197.5,173.5,1197.5,173.5,147.058031985755,0.4408169686794281,74,10.304817199707031,4.542538166046143,0.508700966835022,0.2277689454160039,0.03125,0,-1.0000000000000002,1
8e87520b7489bcdfda8e6ab74c005834,NULL,1564.5,173,1564.5,173,275.24706475666864,0.3018500804901123,106,17.036907196044922,5.142591953277588,3.075758695602417,0.21331853496115388,0.03125,0,-1.0000000000000002,1
4c84abcb7b179b6daaed99e25a519a67,NULL,1676.5,171.5,1676.5,171.5,78.87928128238941,0.4288494884967804,34,7.651632308959961,3.2813985347747803,2.7259016036987305,0.2392156862745098,0.0625,3.2596012026013246,-1,1
1aa937a29764f0e8ffca394fdee08203,NULL,2163,175,2163,175,370.08032952903244,0.4596387445926666,160,16.00901985168457,7.358366012573242,0.03357145935297012,0.21806372549019573,0.03125,0,-1.0000000000000002,1
3fe8d4506eadf9228e27f194c25ae378,NULL,2247,168.5,2247,168.5,4.71238898038469,0.375,4,2,0.75,0,0.24705882352941178,0.0625,3.783186487605389,-1,1
6c88645c8da6efb9769cc79db7d350f2,NULL,1683,171,1683,171,6.283185307179586,0.5,7,2,1,0,0.23137254901960785,0.0625,3.2596012026013246,-1,1
c05aab7732434e431f49b85fc2f6b4bb,NULL,509,174,509,174,151.70917045354568,0.33436310291290283,53,12.017712593078613,4.018279552459717,0.054299309849739075,0.23351831298557157,0.0625,3,-1,1
2fceafb2330ccb5fb5077cb9f5faa7db,NULL,610,172.5,610,172.5,8.885765724243326,0.3535533845424652,7,2.8284270763397217,1,2.356194496154785,0.24089635854341737,0.03125,0,-1.0000000000000002,1
183d05bed5596158c143d79eea9d5df4,NULL,1136,174,1136,174,102.338662074666,0.3251543343067169,45,10.009218215942383,3.2545406818389893,3.098670482635498,0.2318082788671024,0.03125,0,-1.0000000000000002,1
e8acdd396be4dfe2882be3f43fdbb272,NULL,1976,175.5,1976,175.5,146.2557995178455,0.2815093994140625,68,12.859827995300293,3.6201624870300293,0.36775046586990356,0.22658592848904238,0.03125,0,-1.0000000000000002,1
8fb667b6693021e1a3cd59172b5b6d9b,NULL,1350.5,182.5,1350.5,182.5,400.76718178673457,1.0542449951171875,191,11.000194549560547,11.59689998626709,0.005954382941126823,0.19160250487629576,0.03125,0,-1.0000000000000002,1
fbd5cfd5b4033e0ef49306aa4666f244,NULL,1875.5,172.5,1875.5,172.5,1.5707963267948966,0.5,4,1,0.5,0,0.2529411764705882,0.03125,0,-1.0000000000000002,1
d8c62a83bb8861784368a3c0ba5cd045,NULL,2471.5,173,2471.5,173,9.42477796076938,0.3333333432674408,7,3,1,0,0.2560224089635854,0.03125,0,-1.0000000000000002,1
946b51d77ba1447b5eb8b5e4d58e5d31,NULL,368,182.5,368,182.5,533.3140902352164,0.3291199803352356,210,22.71116828918457,7.474699020385742,2.6479737758636475,0.20629318394024262,0.03125,0,-1.0000000000000002,1
9f5033180d7b05094e453b0bf65c7c8a,NULL,1322,182.5,1322,182.5,761.7053061665237,0.4165354073047638,235,24.12640380859375,10.049501419067383,0.10240939259529114,0.21628702544847736,0.03125,0,-1.0000000000000002,1
ceed7b6009f3d109584dccf038b54bbc,NULL,2079.5,180,2079.5,180,473.8707224468166,0.4133734405040741,164,19.102214813232422,7.896347999572754,0.10349567979574203,0.2092778574844568,0.03125,0,-1.0000000000000002,1
5ccd18d59becb8cb804b49e7451ae92c,NULL,723,179.5,723,179.5,289.44181767718413,0.4403908848762512,87,14.463937759399414,6.369786262512207,2.8876302242279053,0.2113139508677031,0.03125,0,-1.0000000000000002,1
